# date        : 2026-09-22 04:42:23 KST
# git commit  : 2fd1a43
# versions    : python 3.12.14  numpy 2.5.2  scipy 1.18.1  torch 2.14.0+cu130 (cuda_available=True)
# device      : CPU (192 cores) | dtype: complex128 / float64 | deterministic: yes (fixed seeds, no GPU in the receiver)
# testbed     : D2
# seed rule   : default_rng([20260926, TBID[testbed], PID[prior], Nr, T, Tp, int(snr)+100])  (trials of a point = ONE stream)
# code        : rate-1/2 conv (133,171)_8 nu=6 terminated, QPSK, outer iterations = 16 for EVERY arm
# Demo/ hashes: t2_route_a.py=95a5408901ec125c  t2_trellis.py=31cd0ee9c68e972b  t2_gmm.py=d064e58c7510c769
# arm list with per-arm notes (06_SPEC §5):
#   R3-bigamp     : BiG-AMP prior: i.i.d. CN(0,1/Nr) -- correlated prior not supported by Table III (structural limitation)
#   R4-llr        : same, Module B mode='llr' (the paper's 'LLR Turbo' ablation)
#   R4-scvamp     : channel estimation = classical APP-LMMSE (no LOO); only the Onsager extrinsic interface follows arXiv:2604.19061
#   R0-pilot      : 1-PASS arm -- reported at iteration index 0 ('R0-pilot (@1)'); 'pilot_C (@16)' is the
#                   SAME receiver's 16-iteration trajectory, printed for context only.
#   M-ours-*      : differ from R2-ours-G in Module H and nothing else (test M2); Module H, K and the clip
#                   rule are in the run header of conf/results/ and in the raw meta of each point.
# fit/training cost (GMM EM wall-clock) is a column of table A and is never left blank.
# aggregates KEEP failed and diverged blocks; where a subset mean is printed, the full-set mean is beside it.
# Stage C arms present in this run (10_SPEC §3b / §3c) -- the pre-registered Stage A/B verdicts are
# UNCHANGED by this file and M-ours-dscore stays BLOCKED in the pre-registered table:
#   M-ours-dscore-C-V0  : Stage C V0 (PRIMARY) -- learned prior at N', D-14 MATRIX site, pre-registered score wiring, unchanged
#   M-ours-dscore-C-V1  : Stage C V1 -- V0 + (F1) symmetric-PSD projection of the D-14 site (ScorePrior(psd_project=True))
#   M-ours-dscore-C-V4  : Stage C V4 -- D-14 matrix site REPLACED by the D-13 belief scalarisation (hsite=scalar, scal=belief); POST-HOC registered, observed in the H4 diagnostic BEFORE registration (10_SPEC §3c)
#   M-ours-dscore-C-V4b : Stage C V4b -- as V4 but scal=site instead of scal=belief (10_SPEC §3c, "동일하되 scal=site. 부수 보고용"); registered with V4, wired only on 2026-09-21 after an audit found it had been dropped
#   M-ours-bstar-scalar : Stage C CONTROL (10_SPEC §3c, MANDATORY) -- the b* GMM through V4's EXACT wiring: if scalarisation also helps the GMM, the gain belongs to the SITE, not to the learned prior
# 
# training budget (N_train, channel samples) of EVERY arm -- 10_SPEC A3.  The GMM arms and the learned arms are only equal-budget when their N_train below are EQUAL; read the numbers, not the arm names.  The GMM re-fit at N'=1.6e5 may not have finished when this table was written.
# per-arm training budget (arms absent from the raw files are simply not listed):
#   R0-pilot            : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R1-turbo            : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R2-ours-G           : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R3-bigamp           : N_train=0 -- i.i.d. CN(0,1/Nr) prior, fits nothing
#   R4-llr              : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R4-scvamp           : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   M-ours-gmm32        : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   M-ours-bstar        : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   M-ours-dscore-C-V0  : N_train=10000  rung=D2SX10000  ckpt=/home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt  gate: NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   M-ours-dscore-C-V1  : N_train=10000  rung=D2SX10000  ckpt=/home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt  gate: NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   M-ours-dscore-C-V4  : N_train=10000  rung=D2SX10000  ckpt=/home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt  gate: NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   M-ours-dscore-C-V4b : N_train=10000 -- unclassified arm, quoting the point's channel-set size
#   M-ours-bstar-scalar : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R5-genie            : N_train=n/a -- genie: the true H is given
#   dscore_status       : ABSENT -- no GATE-PASSING checkpoint (04_SPEC §5 gates GA-GD): no gate-passing checkpoint for D2; recorded PASS rows: none (searched conf/results/gate_D2.txt and LADDER.md)
#   stagec_ckpt         : /home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt
#   stagec_gate         : NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   stagec_status       : built from explicit ckpt /home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt -- caller override, NOT verified against the gate record here (recorded PASS rows: none) | V1 (psd_project=True): built from explicit ckpt /home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt -- caller override, NOT verified against the gate record here (recorded PASS rows: none)
# cell C2: 8x4 T=16 Tp=4 prior S2  SNR grid ['-3', '+0', '+3', '+6', '+9', '+12', '+15'] dB  n=2560 per point  outer iterations=16  b*=kron
#   run params as recorded in the raw file: beta=0.7  dtype=complex128/float64  iters=16  n=40  seed=20260926  skip=0  snr=-3.0  t_in=5
# ====================================================================================================
# CLAIM TESTBED -- sparse specular; conditional Gaussianity broken (see T2d). Upper bound = genie only.
# ====================================================================================================

============================== TABLE A -- per-cell arm comparison (08_SPEC §1) ==============================
cell entry = BLER (95% Wilson CI) / BER / NMSE_H  at the arm's reporting iteration
reporting iteration: @16 for every arm except R0-pilot, which is the 1-PASS arm and is read @1;
'pilot_C (@16)' is the SAME receiver's 16-iteration trajectory, printed for context only.

--- cell C2 (8x4, T=16, Tp=4, K=42)  prior S2  testbed D2   n per SNR: [2560, 2560, 2560, 2560, 2560, 2560, 2560]   b* = kron
  arms absent from the raw files (see 01_RULES §6 -- BLOCKED / FAILED-VERIFICATION): ['M-ours-dscore']
  arm                              SNR -3 dB                            SNR +0 dB                            SNR +3 dB                            SNR +6 dB                            SNR +9 dB                            SNR +12 dB                           SNR +15 dB             
  R0-pilot (@1)       0.753(0.736,0.769) 2.3e-01 3.19e-01  0.387(0.368,0.406) 1.1e-01 1.93e-01  0.179(0.165,0.195) 5.0e-02 1.09e-01  0.100(0.089,0.113) 2.7e-02 5.83e-02  0.064(0.055,0.074) 1.7e-02 3.00e-02  0.047(0.039,0.056) 1.3e-02 1.53e-02  0.036(0.030,0.044) 9.1e-03 7.79e-03 
  pilot_C (@16)       0.478(0.459,0.497) 1.7e-01 3.19e-01  0.136(0.123,0.150) 4.8e-02 1.93e-01  0.041(0.034,0.050) 1.6e-02 1.09e-01  0.025(0.020,0.032) 9.3e-03 5.83e-02  0.015(0.011,0.021) 5.9e-03 3.00e-02  0.011(0.008,0.016) 4.1e-03 1.53e-02  0.006(0.004,0.010) 2.5e-03 7.79e-03 
  R1-turbo            0.537(0.517,0.556) 1.9e-01 1.99e-01  0.213(0.197,0.229) 7.3e-02 7.13e-02  0.079(0.069,0.090) 2.8e-02 3.55e-02  0.041(0.034,0.050) 1.5e-02 1.81e-02  0.025(0.020,0.032) 9.8e-03 9.01e-03  0.019(0.014,0.025) 7.0e-03 4.51e-03  0.009(0.006,0.013) 3.4e-03 2.27e-03 
  R2-ours-G           0.329(0.311,0.347) 1.2e-01 1.37e-01  0.100(0.089,0.112) 3.8e-02 6.81e-02  0.038(0.031,0.046) 1.5e-02 3.49e-02  0.025(0.019,0.031) 1.0e-02 1.80e-02  0.012(0.008,0.017) 5.1e-03 8.97e-03  0.012(0.008,0.017) 4.8e-03 4.50e-03  0.006(0.004,0.010) 2.7e-03 2.27e-03 
  R3-bigamp           0.543(0.524,0.563) 2.0e-01 3.58e-01  0.211(0.195,0.227) 8.0e-02 1.66e-01  0.080(0.070,0.091) 3.1e-02 7.40e-02  0.053(0.045,0.062) 2.2e-02 3.13e-02  0.051(0.043,0.060) 2.1e-02 1.29e-02  0.057(0.049,0.067) 2.5e-02 5.67e-03  0.055(0.047,0.065) 2.5e-02 2.62e-03 
  R4-llr              0.866(0.852,0.879) 4.9e-01 3.68e-01  0.826(0.811,0.840) 6.4e-01 1.41e+00  0.601(0.582,0.620) 5.2e-01 1.22e+00  0.395(0.376,0.414) 3.5e-01 2.22e-02  0.276(0.259,0.293) 2.4e-01 1.01e-02  0.196(0.181,0.212) 1.7e-01 4.85e-03  0.168(0.154,0.183) 1.5e-01 2.42e-03 
  R4-scvamp           0.613(0.594,0.632) 2.2e-01 2.37e-01  0.301(0.284,0.319) 1.0e-01 7.49e-02  0.150(0.136,0.164) 5.2e-02 3.65e-02  0.093(0.083,0.105) 3.3e-02 1.85e-02  0.071(0.061,0.081) 2.4e-02 9.16e-03  0.048(0.041,0.057) 1.8e-02 4.55e-03  0.036(0.030,0.044) 1.2e-02 2.30e-03 
  M-ours-gmm32        0.276(0.259,0.294) 1.0e-01 1.13e-01  0.087(0.076,0.098) 3.3e-02 5.74e-02  0.030(0.024,0.037) 1.2e-02 3.00e-02  0.021(0.016,0.027) 8.1e-03 1.58e-02  0.008(0.005,0.013) 3.2e-03 8.11e-03  0.008(0.005,0.013) 3.2e-03 4.16e-03  0.004(0.002,0.007) 1.6e-03 2.13e-03 
  M-ours-bstar        0.252(0.236,0.270) 9.6e-02 1.04e-01  0.083(0.073,0.095) 3.1e-02 5.33e-02  0.024(0.019,0.031) 8.9e-03 2.84e-02  0.013(0.009,0.018) 4.8e-03 1.52e-02  0.008(0.005,0.013) 3.4e-03 7.83e-03  0.008(0.005,0.013) 3.5e-03 4.03e-03  0.003(0.002,0.006) 1.3e-03 2.07e-03 
  M-ours-dscore-C-V0  0.789(0.772,0.804) 3.6e-01 2.50e-01  0.887(0.874,0.899) 4.1e-01 7.51e-01  0.887(0.874,0.899) 4.1e-01 1.19e+00  0.815(0.800,0.830) 3.7e-01 1.04e+00  0.690(0.672,0.708) 3.1e-01 5.60e-01  0.506(0.487,0.526) 2.2e-01 3.33e-01  0.311(0.293,0.329) 1.3e-01 9.86e-02 
  M-ours-dscore-C-V1  0.145(0.132,0.159) 5.2e-02 5.60e-02  0.037(0.030,0.045) 1.4e-02 2.66e-02  0.009(0.006,0.014) 3.3e-03 1.34e-02  0.004(0.002,0.007) 1.6e-03 7.17e-03  0.004(0.002,0.007) 1.4e-03 3.72e-03  0.003(0.001,0.006) 1.0e-03 2.07e-03  0.002(0.001,0.004) 5.7e-04 1.13e-03 
  M-ours-dscore-C-V4  0.152(0.139,0.167) 5.4e-02 5.55e-02  0.040(0.033,0.048) 1.5e-02 2.63e-02  0.012(0.008,0.017) 4.3e-03 1.32e-02  0.005(0.003,0.009) 1.7e-03 7.02e-03  0.003(0.002,0.006) 1.2e-03 3.68e-03  0.004(0.002,0.007) 1.1e-03 2.03e-03  0.001(0.000,0.003) 3.4e-04 1.12e-03 
  M-ours-dscore-C-V4b 0.162(0.148,0.176) 5.9e-02 5.90e-02  0.038(0.032,0.046) 1.4e-02 2.76e-02  0.011(0.008,0.016) 4.3e-03 1.37e-02  0.005(0.003,0.008) 1.5e-03 7.28e-03  0.004(0.002,0.008) 1.8e-03 3.80e-03  0.003(0.002,0.006) 9.9e-04 2.09e-03  0.001(0.000,0.003) 3.6e-04 1.15e-03 
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.066 0.045 0.037 0.036 [0.030,0.044]  BER@16=1.19e-02  NMSE med@1/@16=0.0023/0.0023 ok=0.0023  resc/lost(2->16)=22/1  tauL@1=0.065  fail% stuck/cyc2/other=3.0/0.3/0.3
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.034 0.012 0.005 0.004 [0.002,0.007]  BER@16=1.55e-03  NMSE med@1/@16=0.0071/0.0021 ok=0.0021  resc/lost(2->16)=21/0  tauL@1=0.111  fail% stuck/cyc2/other=0.0/0.0/0.4
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.032 0.009 0.004 0.003 [0.002,0.006]  BER@16=1.34e-03  NMSE med@1/@16=0.0068/0.0021 ok=0.0021  resc/lost(2->16)=15/0  tauL@1=0.119  fail% stuck/cyc2/other=0.1/0.0/0.2
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.585 0.429 0.348 0.311 [0.293,0.329]  BER@16=1.32e-01  NMSE med@1/@16=1.1599/0.0986 ok=0.0152  resc/lost(2->16)=519/218  tauL@1=0.007  fail% stuck/cyc2/other=0.6/2.9/27.7
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.017 0.004 0.002 0.002 [0.001,0.004]  BER@16=5.67e-04  NMSE med@1/@16=0.0034/0.0011 ok=0.0011  resc/lost(2->16)=5/0  tauL@1=0.115  fail% stuck/cyc2/other=0.0/0.0/0.1
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.016 0.004 0.001 0.001 [0.000,0.003]  BER@16=3.44e-04  NMSE med@1/@16=0.0034/0.0011 ok=0.0011  resc/lost(2->16)=7/0  tauL@1=0.107  fail% stuck/cyc2/other=0.1/0.0/0.0
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.016 0.004 0.001 0.001 [0.000,0.003]  BER@16=3.63e-04  NMSE med@1/@16=0.0034/0.0011 ok=0.0011  resc/lost(2->16)=7/0  tauL@1=0.107  fail% stuck/cyc2/other=0.1/0.0/0.0
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.031 0.009 0.004 0.004 [0.002,0.007]  BER@16=1.46e-03  NMSE med@1/@16=0.0068/0.0020 ok=0.0020  resc/lost(2->16)=15/0  tauL@1=0.113  fail% stuck/cyc2/other=0.1/0.1/0.2
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.009 0.002 0.001 0.001 [0.000,0.003]  BER@16=3.91e-04  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=4/0  tauL@1=0.075  fail% stuck/cyc2/other=0.0/0.0/0.0

  SNR@BLER 0.1 (log-linear interpolation; '<=x' already below at the lowest grid point, '>x' never reached)
  and the SNR@0.1 gain over R2-ours-G with a 90% PAIRED bootstrap CI (same resampled trials for both arms).
  SIGN CONVENTION (spelled out the same way as table B, so it cannot be read inverted): the number is
  SNR@0.1(this arm) MINUS SNR@0.1(R2-ours-G).  + dB = this arm needs MORE SNR than R2-ours-G to reach
  BLER 0.1;  - dB = it needs LESS.
    arm                  SNR@0.1   SNR@0.1 gap (this arm minus R2-ours-G)
    R0-pilot (@1)           6.03   +6.04 dB  [90% paired bootstrap +5.50, +6.63; censored replicates 0%]
    pilot_C (@16)           0.77   +0.78 dB  [90% paired bootstrap +0.57, +0.97; censored replicates 0%]
    R1-turbo                2.28   +2.29 dB  [90% paired bootstrap +1.95, +2.64; censored replicates 0%]
    R2-ours-G              -0.01   -- (reference)
    R3-bigamp               2.31   +2.32 dB  [90% paired bootstrap +1.96, +2.68; censored replicates 0%]
    R4-llr                 >  15   >= +15.01 dB (R4-llr never reaches 0.1 on the grid)
    R4-scvamp               5.56   +5.57 dB  [90% paired bootstrap +5.00, +6.26; censored replicates 0%]
    M-ours-gmm32           -0.37   -0.36 dB  [90% paired bootstrap -0.55, -0.17; censored replicates 0%]
    M-ours-bstar           -0.50   -0.49 dB  [90% paired bootstrap -0.69, -0.31; censored replicates 0%]
    M-ours-dscore-C-V0     >  15   >= +15.01 dB (M-ours-dscore-C-V0 never reaches 0.1 on the grid)
    M-ours-dscore-C-V1     -2.18   -2.17 dB  [90% paired bootstrap -2.44, -1.94; censored replicates 0%]
    M-ours-dscore-C-V4     -2.06   -2.05 dB  [90% paired bootstrap -2.31, -1.82; censored replicates 0%]
    M-ours-dscore-C-V4b    -2.00   -1.99 dB  [90% paired bootstrap -2.25, -1.77; censored replicates 0%]
    M-ours-bstar-scalar    -0.53   -0.52 dB  [90% paired bootstrap -0.73, -0.34; censored replicates 0%]
    R5-genie              <=  -3   n/a (<=  -3 vs -0.01) — extend the SNR grid

  failure classes at @16, as a fraction of ALL blocks (exp_0921 operational definition; diverged = the arm's own flag, raised = the arm threw on that block (runner.py '<arm>|failed'); diverged AND raised blocks are KEPT in every mean above, a raised block counting as a block error):
    arm  [stuck/cyc2/other/diverged/raised]              -3 dB                           +0 dB                           +3 dB                           +6 dB                           +9 dB                           +12 dB                          +15 dB             
    R0-pilot (@1)                                         n/a                             n/a                             n/a                             n/a                             n/a                             n/a                             n/a                 (1-pass arm: no trajectory to classify)
    pilot_C (@16)                            0.305/0.013/0.161/n/a  /0.000   0.034/0.012/0.090/n/a  /0.000   0.009/0.004/0.029/n/a  /0.000   0.006/0.005/0.014/n/a  /0.000   0.002/0.004/0.009/n/a  /0.000   0.001/0.004/0.006/n/a  /0.000   0.000/0.001/0.004/n/a  /0.000  
    R1-turbo                                 0.520/0.000/0.017/n/a  /0.000   0.193/0.000/0.020/n/a  /0.000   0.062/0.000/0.017/n/a  /0.000   0.026/0.001/0.015/n/a  /0.000   0.017/0.000/0.008/n/a  /0.000   0.013/0.000/0.006/n/a  /0.000   0.005/0.000/0.003/n/a  /0.000  
    R2-ours-G                                0.087/0.061/0.180/n/a  /0.000   0.022/0.016/0.062/n/a  /0.000   0.007/0.003/0.028/n/a  /0.000   0.004/0.005/0.016/n/a  /0.000   0.002/0.002/0.009/n/a  /0.000   0.002/0.001/0.009/n/a  /0.000   0.001/0.000/0.005/n/a  /0.000  
    R3-bigamp                                0.419/0.034/0.091/0.000/0.000   0.097/0.015/0.098/0.000/0.000   0.023/0.006/0.051/0.000/0.000   0.005/0.005/0.043/0.000/0.000   0.004/0.004/0.044/0.000/0.000   0.001/0.008/0.049/0.000/0.000   0.002/0.009/0.045/0.000/0.000  
    R4-llr                                   0.407/0.436/0.023/0.000/0.000   0.114/0.670/0.043/0.000/0.000   0.018/0.553/0.031/0.000/0.000   0.004/0.363/0.028/0.000/0.000   0.002/0.260/0.014/0.000/0.000   0.000/0.185/0.010/0.000/0.000   0.002/0.159/0.007/0.000/0.000  
    R4-scvamp                                0.591/0.007/0.015/0.000/0.000   0.281/0.009/0.011/0.000/0.000   0.126/0.013/0.011/0.000/0.000   0.071/0.014/0.009/0.000/0.000   0.053/0.012/0.005/0.000/0.000   0.036/0.006/0.006/0.000/0.000   0.030/0.003/0.003/0.000/0.000  
    M-ours-gmm32                             0.068/0.039/0.168/n/a  /0.000   0.022/0.012/0.053/n/a  /0.000   0.004/0.004/0.021/n/a  /0.000   0.004/0.002/0.015/n/a  /0.000   0.000/0.002/0.006/n/a  /0.000   0.002/0.002/0.005/n/a  /0.000   0.000/0.000/0.004/n/a  /0.000  
    M-ours-bstar                             0.073/0.030/0.150/n/a  /0.000   0.021/0.011/0.051/n/a  /0.000   0.005/0.003/0.016/n/a  /0.000   0.003/0.002/0.007/n/a  /0.000   0.001/0.001/0.007/n/a  /0.000   0.000/0.001/0.007/n/a  /0.000   0.001/0.000/0.002/n/a  /0.000  
    M-ours-dscore-C-V0                       0.015/0.063/0.710/n/a  /0.000   0.003/0.062/0.822/n/a  /0.000   0.003/0.066/0.818/n/a  /0.000   0.007/0.073/0.735/n/a  /0.000   0.005/0.064/0.621/n/a  /0.000   0.009/0.053/0.445/n/a  /0.000   0.006/0.029/0.277/n/a  /0.000  
    M-ours-dscore-C-V1                       0.045/0.014/0.086/n/a  /0.000   0.012/0.003/0.023/n/a  /0.000   0.002/0.001/0.006/n/a  /0.000   0.002/0.000/0.002/n/a  /0.000   0.001/0.000/0.002/n/a  /0.000   0.001/0.001/0.001/n/a  /0.000   0.000/0.000/0.001/n/a  /0.000  
    M-ours-dscore-C-V4                       0.058/0.009/0.086/n/a  /0.000   0.018/0.004/0.018/n/a  /0.000   0.005/0.002/0.004/n/a  /0.000   0.003/0.000/0.002/n/a  /0.000   0.002/0.000/0.001/n/a  /0.000   0.002/0.000/0.001/n/a  /0.000   0.001/0.000/0.000/n/a  /0.000  
    M-ours-dscore-C-V4b                      0.056/0.009/0.096/n/a  /0.000   0.014/0.001/0.023/n/a  /0.000   0.004/0.001/0.006/n/a  /0.000   0.004/0.000/0.001/n/a  /0.000   0.002/0.000/0.002/n/a  /0.000   0.002/0.000/0.001/n/a  /0.000   0.001/0.000/0.000/n/a  /0.000  
    M-ours-bstar-scalar                      0.099/0.030/0.132/n/a  /0.000   0.029/0.009/0.043/n/a  /0.000   0.009/0.005/0.013/n/a  /0.000   0.007/0.000/0.009/n/a  /0.000   0.002/0.001/0.007/n/a  /0.000   0.002/0.001/0.008/n/a  /0.000   0.001/0.001/0.002/n/a  /0.000  
    R5-genie                                 0.014/0.002/0.018/n/a  /0.000   0.004/0.001/0.006/n/a  /0.000   0.002/0.000/0.003/n/a  /0.000   0.001/0.000/0.002/n/a  /0.000   0.000/0.000/0.000/n/a  /0.000   0.001/0.000/0.000/n/a  /0.000   0.000/0.000/0.000/n/a  /0.000  

  clip firing rates, mean over trials x iterations (tauL = variance-floor clip of the detector site, alphaD = alpha^D clip to [eps, 1-eps]):
    arm                             -3 dB             +0 dB             +3 dB             +6 dB             +9 dB            +12 dB            +15 dB
    R0-pilot              0.0000/0.1328     0.0003/0.7523     0.0017/0.9163     0.0014/0.9550     0.0010/0.9753     0.0007/0.9827     0.0004/0.9886  
    R1-turbo              0.0000/0.5918     0.0005/0.8402     0.0009/0.9322     0.0015/0.9605     0.0011/0.9788     0.0004/0.9848     0.0002/0.9903  
    R2-ours-G             0.0000/0.5035     0.0004/0.8153     0.0018/0.9238     0.0015/0.9566     0.0011/0.9767     0.0009/0.9824     0.0004/0.9890  
    R3-bigamp             0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000  
    R4-llr                0.3044/0.0000     0.5046/0.0000     0.6333/0.0000     0.6870/0.0000     0.7212/0.0000     0.7402/0.0000     0.7460/0.0000  
    R4-scvamp             0.2337/0.5148     0.3019/0.7238     0.3482/0.8582     0.3655/0.9177     0.3755/0.9481     0.3777/0.9632     0.3763/0.9722  
    M-ours-gmm32          0.0000/0.5563     0.0004/0.8293     0.0011/0.9290     0.0011/0.9599     0.0006/0.9793     0.0004/0.9842     0.0002/0.9901  
    M-ours-bstar          0.0000/0.5752     0.0007/0.8366     0.0005/0.9322     0.0003/0.9635     0.0008/0.9788     0.0004/0.9848     0.0001/0.9910  
    M-ours-dscore-C-V0    0.1182/0.4113     0.1180/0.3929     0.0996/0.4378     0.0712/0.5162     0.0484/0.6546     0.0267/0.7819     0.0132/0.8778  
    M-ours-dscore-C-V1    0.0000/0.7055     0.0002/0.8891     0.0000/0.9543     0.0001/0.9765     0.0002/0.9861     0.0001/0.9903     0.0000/0.9933  
    M-ours-dscore-C-V4    0.0000/0.7139     0.0002/0.8916     0.0001/0.9565     0.0000/0.9775     0.0000/0.9866     0.0001/0.9910     0.0000/0.9936  
    M-ours-dscore-C-V4b   0.0000/0.7049     0.0000/0.8888     0.0001/0.9568     0.0000/0.9773     0.0001/0.9864     0.0000/0.9911     0.0000/0.9937  
    M-ours-bstar-scalar   0.0000/0.5899     0.0003/0.8429     0.0005/0.9332     0.0007/0.9649     0.0004/0.9790     0.0006/0.9839     0.0001/0.9909  
    R5-genie              0.0000/0.8718     0.0000/0.9481     0.0000/0.9771     0.0000/0.9832     0.0000/0.9908     0.0000/0.9931     0.0000/0.9945  

  NMSE_H@16 median, WITH and WITHOUT the failed blocks (08_SPEC §5: both versions, never only one):
    arm                                   -3 dB                   +0 dB                   +3 dB                   +6 dB                   +9 dB                  +12 dB                  +15 dB     [all blocks / success-only]
    R0-pilot                3.187e-01/3.035e-01     1.928e-01/1.910e-01     1.091e-01/1.089e-01     5.829e-02/5.831e-02     3.004e-02/3.004e-02     1.527e-02/1.527e-02     7.786e-03/7.794e-03
    R1-turbo                1.989e-01/1.180e-01     7.135e-02/6.560e-02     3.550e-02/3.451e-02     1.809e-02/1.789e-02     9.010e-03/8.927e-03     4.508e-03/4.482e-03     2.272e-03/2.265e-03
    R2-ours-G               1.365e-01/1.188e-01     6.808e-02/6.585e-02     3.491e-02/3.455e-02     1.798e-02/1.786e-02     8.967e-03/8.926e-03     4.496e-03/4.482e-03     2.269e-03/2.262e-03
    R3-bigamp               3.576e-01/2.954e-01     1.655e-01/1.570e-01     7.403e-02/7.253e-02     3.130e-02/3.087e-02     1.292e-02/1.273e-02     5.669e-03/5.562e-03     2.619e-03/2.572e-03
    R4-llr                  3.683e-01/1.184e-01     1.411e+00/6.426e-02     1.218e+00/3.488e-02     2.221e-02/1.790e-02     1.007e-02/8.937e-03     4.850e-03/4.501e-03     2.419e-03/2.270e-03
    R4-scvamp               2.369e-01/1.180e-01     7.485e-02/6.553e-02     3.647e-02/3.461e-02     1.848e-02/1.790e-02     9.162e-03/8.947e-03     4.554e-03/4.486e-03     2.295e-03/2.265e-03
    M-ours-gmm32            1.126e-01/9.944e-02     5.738e-02/5.554e-02     3.002e-02/2.971e-02     1.583e-02/1.573e-02     8.106e-03/8.080e-03     4.157e-03/4.146e-03     2.133e-03/2.131e-03
    M-ours-bstar            1.041e-01/9.191e-02     5.325e-02/5.145e-02     2.836e-02/2.812e-02     1.520e-02/1.513e-02     7.827e-03/7.814e-03     4.030e-03/4.019e-03     2.072e-03/2.069e-03
    M-ours-dscore-C-V0      2.503e-01/7.558e-02     7.509e-01/1.621e-01     1.195e+00/2.693e-01     1.037e+00/2.455e-01     5.599e-01/2.107e-01     3.331e-01/1.466e-01     9.863e-02/1.520e-02
    M-ours-dscore-C-V1      5.601e-02/5.103e-02     2.659e-02/2.591e-02     1.341e-02/1.335e-02     7.166e-03/7.159e-03     3.723e-03/3.719e-03     2.075e-03/2.073e-03     1.130e-03/1.129e-03
    M-ours-dscore-C-V4      5.549e-02/5.038e-02     2.630e-02/2.550e-02     1.325e-02/1.315e-02     7.023e-03/7.009e-03     3.681e-03/3.675e-03     2.029e-03/2.024e-03     1.120e-03/1.120e-03
    M-ours-dscore-C-V4b     5.899e-02/5.376e-02     2.761e-02/2.682e-02     1.368e-02/1.362e-02     7.284e-03/7.256e-03     3.803e-03/3.797e-03     2.088e-03/2.084e-03     1.148e-03/1.147e-03
    M-ours-bstar-scalar     1.053e-01/9.260e-02     5.313e-02/5.154e-02     2.838e-02/2.808e-02     1.510e-02/1.502e-02     7.729e-03/7.690e-03     3.967e-03/3.948e-03     2.035e-03/2.033e-03
    R5-genie                            nan/nan                 nan/nan                 nan/nan                 nan/nan                 nan/nan                 nan/nan                 nan/nan

  fit / training cost (GMM EM wall-clock, seconds; 01_RULES §5 -- not hidden, 'n/a' where there is no fit):
    R0-pilot                  n/a s
    R1-turbo                  n/a s
    R2-ours-G                 n/a s
    R3-bigamp                 n/a s
    R4-llr                    n/a s
    R4-scvamp                 n/a s
    M-ours-gmm32            487.1 s
    M-ours-bstar          14280.9 s
    M-ours-dscore-C-V0      672.4 s
    M-ours-dscore-C-V1      672.4 s
    M-ours-dscore-C-V4      672.4 s
